simulation, visitors, current conversion rate, overall conversion rate, total conversions, pulls arm 1, pulls arm 2
0, 50, 0.36, 0.36, 18, 23, 27
0, 100, 0.4, 0.38, 38, 50, 50
0, 150, 0.46, 0.406666666667, 61, 70, 80
0, 200, 0.36, 0.395, 79, 97, 103
0, 250, 0.36, 0.388, 97, 124, 126
0, 300, 0.38, 0.386666666667, 116, 149, 151
0, 350, 0.3, 0.374285714286, 131, 171, 179
0, 400, 0.54, 0.395, 158, 196, 204
0, 450, 0.28, 0.382222222222, 172, 224, 226
0, 500, 0.34, 0.378, 189, 252, 248
0, 550, 0.4, 0.38, 209, 280, 270
0, 600, 0.3, 0.373333333333, 224, 313, 287
0, 650, 0.3, 0.367692307692, 239, 337, 313
0, 700, 0.42, 0.371428571429, 260, 362, 338
0, 750, 0.4, 0.373333333333, 280, 383, 367
0, 800, 0.42, 0.37625, 301, 399, 401
0, 850, 0.46, 0.381176470588, 324, 420, 430
0, 900, 0.5, 0.387777777778, 349, 440, 460
0, 950, 0.44, 0.390526315789, 371, 465, 485
0, 1000, 0.26, 0.384, 384, 485, 515
0, 1050, 0.34, 0.381904761905, 401, 505, 545
0, 1100, 0.42, 0.383636363636, 422, 528, 572
0, 1150, 0.42, 0.385217391304, 443, 547, 603
0, 1200, 0.32, 0.3825, 459, 563, 637
0, 1250, 0.28, 0.3784, 473, 575, 675
0, 1300, 0.4, 0.379230769231, 493, 589, 711
0, 1350, 0.32, 0.377037037037, 509, 600, 750
0, 1400, 0.36, 0.376428571429, 527, 618, 782
0, 1450, 0.48, 0.38, 551, 637, 813
0, 1500, 0.48, 0.383333333333, 575, 647, 853
0, 1550, 0.34, 0.381935483871, 592, 653, 897
0, 1600, 0.44, 0.38375, 614, 666, 934
0, 1650, 0.5, 0.387272727273, 639, 675, 975
0, 1700, 0.3, 0.384705882353, 654, 683, 1017
0, 1750, 0.42, 0.385714285714, 675, 694, 1056
0, 1800, 0.34, 0.384444444444, 692, 702, 1098
0, 1850, 0.34, 0.383243243243, 709, 713, 1137
0, 1900, 0.32, 0.381578947368, 725, 723, 1177
0, 1950, 0.34, 0.380512820513, 742, 734, 1216
0, 2000, 0.38, 0.3805, 761, 747, 1253
1, 50, 0.54, 0.54, 27, 21, 29
1, 100, 0.42, 0.48, 48, 46, 54
1, 150, 0.28, 0.413333333333, 62, 68, 82
1, 200, 0.46, 0.425, 85, 86, 114
1, 250, 0.4, 0.42, 105, 112, 138
1, 300, 0.3, 0.4, 120, 139, 161
1, 350, 0.26, 0.38, 133, 166, 184
1, 400, 0.32, 0.3725, 149, 195, 205
1, 450, 0.36, 0.371111111111, 167, 218, 232
1, 500, 0.42, 0.376, 188, 232, 268
1, 550, 0.36, 0.374545454545, 206, 254, 296
1, 600, 0.36, 0.373333333333, 224, 278, 322
1, 650, 0.3, 0.367692307692, 239, 302, 348
1, 700, 0.36, 0.367142857143, 257, 322, 378
1, 750, 0.36, 0.366666666667, 275, 349, 401
1, 800, 0.52, 0.37625, 301, 372, 428
1, 850, 0.42, 0.378823529412, 322, 388, 462
1, 900, 0.24, 0.371111111111, 334, 408, 492
1, 950, 0.38, 0.371578947368, 353, 431, 519
1, 1000, 0.44, 0.375, 375, 448, 552
1, 1050, 0.48, 0.38, 399, 466, 584
1, 1100, 0.42, 0.381818181818, 420, 486, 614
1, 1150, 0.44, 0.384347826087, 442, 508, 642
1, 1200, 0.3, 0.380833333333, 457, 529, 671
1, 1250, 0.46, 0.384, 480, 546, 704
1, 1300, 0.38, 0.383846153846, 499, 565, 735
1, 1350, 0.42, 0.385185185185, 520, 581, 769
1, 1400, 0.4, 0.385714285714, 540, 599, 801
1, 1450, 0.34, 0.384137931034, 557, 612, 838
1, 1500, 0.42, 0.385333333333, 578, 619, 881
1, 1550, 0.4, 0.385806451613, 598, 632, 918
1, 1600, 0.44, 0.3875, 620, 642, 958
1, 1650, 0.5, 0.390909090909, 645, 648, 1002
1, 1700, 0.34, 0.389411764706, 662, 655, 1045
1, 1750, 0.38, 0.389142857143, 681, 658, 1092
1, 1800, 0.38, 0.388888888889, 700, 665, 1135
1, 1850, 0.36, 0.388108108108, 718, 669, 1181
1, 1900, 0.4, 0.388421052632, 738, 674, 1226
1, 1950, 0.28, 0.385641025641, 752, 677, 1273
1, 2000, 0.36, 0.385, 770, 684, 1316
2, 50, 0.48, 0.48, 24, 24, 26
2, 100, 0.4, 0.44, 44, 53, 47
2, 150, 0.46, 0.446666666667, 67, 74, 76
2, 200, 0.38, 0.43, 86, 97, 103
2, 250, 0.3, 0.404, 101, 124, 126
2, 300, 0.28, 0.383333333333, 115, 148, 152
2, 350, 0.46, 0.394285714286, 138, 167, 183
2, 400, 0.3, 0.3825, 153, 194, 206
2, 450, 0.46, 0.391111111111, 176, 225, 225
2, 500, 0.4, 0.392, 196, 253, 247
2, 550, 0.38, 0.390909090909, 215, 283, 267
2, 600, 0.3, 0.383333333333, 230, 319, 281
2, 650, 0.38, 0.383076923077, 249, 352, 298
2, 700, 0.48, 0.39, 273, 383, 317
2, 750, 0.42, 0.392, 294, 410, 340
2, 800, 0.32, 0.3875, 310, 435, 365
2, 850, 0.26, 0.38, 323, 466, 384
2, 900, 0.3, 0.375555555556, 338, 488, 412
2, 950, 0.46, 0.38, 361, 506, 444
2, 1000, 0.34, 0.378, 378, 533, 467
2, 1050, 0.42, 0.38, 399, 573, 477
2, 1100, 0.38, 0.38, 418, 607, 493
2, 1150, 0.34, 0.378260869565, 435, 647, 503
2, 1200, 0.42, 0.38, 456, 689, 511
2, 1250, 0.3, 0.3768, 471, 730, 520
2, 1300, 0.34, 0.375384615385, 488, 773, 527
2, 1350, 0.32, 0.373333333333, 504, 819, 531
2, 1400, 0.5, 0.377857142857, 529, 857, 543
2, 1450, 0.46, 0.380689655172, 552, 900, 550
2, 1500, 0.46, 0.383333333333, 575, 941, 559
2, 1550, 0.46, 0.385806451613, 598, 982, 568
2, 1600, 0.38, 0.385625, 617, 1023, 577
2, 1650, 0.4, 0.386060606061, 637, 1066, 584
2, 1700, 0.42, 0.387058823529, 658, 1110, 590
2, 1750, 0.5, 0.390285714286, 683, 1157, 593
2, 1800, 0.38, 0.39, 702, 1206, 594
2, 1850, 0.38, 0.38972972973, 721, 1253, 597
2, 1900, 0.54, 0.393684210526, 748, 1297, 603
2, 1950, 0.34, 0.392307692308, 765, 1342, 608
2, 2000, 0.44, 0.3935, 787, 1390, 610
3, 50, 0.4, 0.4, 20, 29, 21
3, 100, 0.52, 0.46, 46, 56, 44
3, 150, 0.5, 0.473333333333, 71, 83, 67
3, 200, 0.32, 0.435, 87, 107, 93
3, 250, 0.38, 0.424, 106, 136, 114
3, 300, 0.46, 0.43, 129, 167, 133
3, 350, 0.42, 0.428571428571, 150, 194, 156
3, 400, 0.34, 0.4175, 167, 212, 188
3, 450, 0.46, 0.422222222222, 190, 222, 228
3, 500, 0.5, 0.43, 215, 231, 269
3, 550, 0.56, 0.441818181818, 243, 235, 315
3, 600, 0.38, 0.436666666667, 262, 239, 361
3, 650, 0.44, 0.436923076923, 284, 248, 402
3, 700, 0.38, 0.432857142857, 303, 260, 440
3, 750, 0.4, 0.430666666667, 323, 267, 483
3, 800, 0.4, 0.42875, 343, 278, 522
3, 850, 0.42, 0.428235294118, 364, 282, 568
3, 900, 0.4, 0.426666666667, 384, 288, 612
3, 950, 0.5, 0.430526315789, 409, 294, 656
3, 1000, 0.36, 0.427, 427, 298, 702
3, 1050, 0.34, 0.422857142857, 444, 299, 751
3, 1100, 0.42, 0.422727272727, 465, 306, 794
3, 1150, 0.46, 0.424347826087, 488, 309, 841
3, 1200, 0.38, 0.4225, 507, 313, 887
3, 1250, 0.26, 0.416, 520, 319, 931
3, 1300, 0.46, 0.417692307692, 543, 327, 973
3, 1350, 0.42, 0.417777777778, 564, 335, 1015
3, 1400, 0.54, 0.422142857143, 591, 340, 1060
3, 1450, 0.34, 0.419310344828, 608, 351, 1099
3, 1500, 0.38, 0.418, 627, 364, 1136
3, 1550, 0.38, 0.416774193548, 646, 368, 1182
3, 1600, 0.5, 0.419375, 671, 374, 1226
3, 1650, 0.34, 0.41696969697, 688, 383, 1267
3, 1700, 0.4, 0.416470588235, 708, 388, 1312
3, 1750, 0.46, 0.417714285714, 731, 396, 1354
3, 1800, 0.46, 0.418888888889, 754, 401, 1399
3, 1850, 0.48, 0.420540540541, 778, 407, 1443
3, 1900, 0.28, 0.416842105263, 792, 416, 1484
3, 1950, 0.34, 0.414871794872, 809, 424, 1526
3, 2000, 0.46, 0.416, 832, 442, 1558
4, 50, 0.28, 0.28, 14, 25, 25
4, 100, 0.36, 0.32, 32, 52, 48
4, 150, 0.38, 0.34, 51, 74, 76
4, 200, 0.38, 0.35, 70, 98, 102
4, 250, 0.46, 0.372, 93, 117, 133
4, 300, 0.36, 0.37, 111, 141, 159
4, 350, 0.32, 0.362857142857, 127, 168, 182
4, 400, 0.36, 0.3625, 145, 194, 206
4, 450, 0.44, 0.371111111111, 167, 222, 228
4, 500, 0.34, 0.368, 184, 244, 256
4, 550, 0.46, 0.376363636364, 207, 252, 298
4, 600, 0.34, 0.373333333333, 224, 257, 343
4, 650, 0.3, 0.367692307692, 239, 268, 382
4, 700, 0.34, 0.365714285714, 256, 279, 421
4, 750, 0.46, 0.372, 279, 293, 457
4, 800, 0.4, 0.37375, 299, 301, 499
4, 850, 0.3, 0.369411764706, 314, 314, 536
4, 900, 0.4, 0.371111111111, 334, 320, 580
4, 950, 0.46, 0.375789473684, 357, 332, 618
4, 1000, 0.32, 0.373, 373, 347, 653
4, 1050, 0.42, 0.375238095238, 394, 359, 691
4, 1100, 0.48, 0.38, 418, 364, 736
4, 1150, 0.4, 0.380869565217, 438, 372, 778
4, 1200, 0.48, 0.385, 462, 377, 823
4, 1250, 0.32, 0.3824, 478, 378, 872
4, 1300, 0.32, 0.38, 494, 386, 914
4, 1350, 0.34, 0.378518518519, 511, 397, 953
4, 1400, 0.52, 0.383571428571, 537, 411, 989
4, 1450, 0.46, 0.386206896552, 560, 429, 1021
4, 1500, 0.36, 0.385333333333, 578, 449, 1051
4, 1550, 0.4, 0.385806451613, 598, 468, 1082
4, 1600, 0.26, 0.381875, 611, 484, 1116
4, 1650, 0.28, 0.378787878788, 625, 496, 1154
4, 1700, 0.38, 0.378823529412, 644, 504, 1196
4, 1750, 0.46, 0.381142857143, 667, 513, 1237
4, 1800, 0.42, 0.382222222222, 688, 524, 1276
4, 1850, 0.46, 0.384324324324, 711, 536, 1314
4, 1900, 0.48, 0.386842105263, 735, 547, 1353
4, 1950, 0.4, 0.387179487179, 755, 558, 1392
4, 2000, 0.32, 0.3855, 771, 574, 1426
5, 50, 0.44, 0.44, 22, 21, 29
5, 100, 0.44, 0.44, 44, 47, 53
5, 150, 0.38, 0.42, 63, 74, 76
5, 200, 0.22, 0.37, 74, 100, 100
5, 250, 0.36, 0.368, 92, 122, 128
5, 300, 0.36, 0.366666666667, 110, 144, 156
5, 350, 0.4, 0.371428571429, 130, 171, 179
5, 400, 0.44, 0.38, 152, 191, 209
5, 450, 0.38, 0.38, 171, 207, 243
5, 500, 0.46, 0.388, 194, 211, 289
5, 550, 0.3, 0.38, 209, 218, 332
5, 600, 0.36, 0.378333333333, 227, 223, 377
5, 650, 0.32, 0.373846153846, 243, 228, 422
5, 700, 0.4, 0.375714285714, 263, 231, 469
5, 750, 0.46, 0.381333333333, 286, 234, 516
5, 800, 0.44, 0.385, 308, 238, 562
5, 850, 0.36, 0.383529411765, 326, 245, 605
5, 900, 0.26, 0.376666666667, 339, 254, 646
5, 950, 0.3, 0.372631578947, 354, 264, 686
5, 1000, 0.5, 0.379, 379, 275, 725
5, 1050, 0.52, 0.385714285714, 405, 285, 765
5, 1100, 0.44, 0.388181818182, 427, 293, 807
5, 1150, 0.38, 0.387826086957, 446, 302, 848
5, 1200, 0.4, 0.388333333333, 466, 313, 887
5, 1250, 0.4, 0.3888, 486, 319, 931
5, 1300, 0.36, 0.387692307692, 504, 331, 969
5, 1350, 0.5, 0.391851851852, 529, 345, 1005
5, 1400, 0.4, 0.392142857143, 549, 361, 1039
5, 1450, 0.42, 0.393103448276, 570, 378, 1072
5, 1500, 0.34, 0.391333333333, 587, 396, 1104
5, 1550, 0.38, 0.390967741935, 606, 408, 1142
5, 1600, 0.3, 0.388125, 621, 422, 1178
5, 1650, 0.38, 0.387878787879, 640, 443, 1207
5, 1700, 0.42, 0.388823529412, 661, 462, 1238
5, 1750, 0.32, 0.386857142857, 677, 481, 1269
5, 1800, 0.34, 0.385555555556, 694, 502, 1298
5, 1850, 0.32, 0.383783783784, 710, 519, 1331
5, 1900, 0.46, 0.385789473684, 733, 528, 1372
5, 1950, 0.4, 0.386153846154, 753, 547, 1403
5, 2000, 0.34, 0.385, 770, 562, 1438
6, 50, 0.3, 0.3, 15, 30, 20
6, 100, 0.26, 0.28, 28, 53, 47
6, 150, 0.44, 0.333333333333, 50, 79, 71
6, 200, 0.38, 0.345, 69, 102, 98
6, 250, 0.56, 0.388, 97, 133, 117
6, 300, 0.34, 0.38, 114, 163, 137
6, 350, 0.38, 0.38, 133, 190, 160
6, 400, 0.34, 0.375, 150, 214, 186
6, 450, 0.32, 0.368888888889, 166, 233, 217
6, 500, 0.46, 0.378, 189, 240, 260
6, 550, 0.34, 0.374545454545, 206, 246, 304
6, 600, 0.36, 0.373333333333, 224, 263, 337
6, 650, 0.36, 0.372307692308, 242, 283, 367
6, 700, 0.36, 0.371428571429, 260, 306, 394
6, 750, 0.48, 0.378666666667, 284, 330, 420
6, 800, 0.44, 0.3825, 306, 364, 436
6, 850, 0.3, 0.377647058824, 321, 389, 461
6, 900, 0.3, 0.373333333333, 336, 412, 488
6, 950, 0.46, 0.377894736842, 359, 431, 519
6, 1000, 0.36, 0.377, 377, 459, 541
6, 1050, 0.4, 0.378095238095, 397, 476, 574
6, 1100, 0.36, 0.377272727273, 415, 495, 605
6, 1150, 0.3, 0.373913043478, 430, 511, 639
6, 1200, 0.44, 0.376666666667, 452, 530, 670
6, 1250, 0.42, 0.3784, 473, 542, 708
6, 1300, 0.48, 0.382307692308, 497, 547, 753
6, 1350, 0.4, 0.382962962963, 517, 549, 801
6, 1400, 0.38, 0.382857142857, 536, 554, 846
6, 1450, 0.32, 0.380689655172, 552, 563, 887
6, 1500, 0.56, 0.386666666667, 580, 566, 934
6, 1550, 0.4, 0.387096774194, 600, 567, 983
6, 1600, 0.5, 0.390625, 625, 567, 1033
6, 1650, 0.34, 0.389090909091, 642, 568, 1082
6, 1700, 0.2, 0.383529411765, 652, 572, 1128
6, 1750, 0.2, 0.378285714286, 662, 572, 1178
6, 1800, 0.5, 0.381666666667, 687, 575, 1225
6, 1850, 0.36, 0.381081081081, 705, 578, 1272
6, 1900, 0.4, 0.381578947368, 725, 579, 1321
6, 1950, 0.38, 0.381538461538, 744, 580, 1370
6, 2000, 0.2, 0.377, 754, 582, 1418
7, 50, 0.32, 0.32, 16, 28, 22
7, 100, 0.34, 0.33, 33, 48, 52
7, 150, 0.34, 0.333333333333, 50, 76, 74
7, 200, 0.46, 0.365, 73, 97, 103
7, 250, 0.36, 0.364, 91, 118, 132
7, 300, 0.4, 0.37, 111, 141, 159
7, 350, 0.44, 0.38, 133, 162, 188
7, 400, 0.54, 0.4, 160, 190, 210
7, 450, 0.28, 0.386666666667, 174, 228, 222
7, 500, 0.48, 0.396, 198, 273, 227
7, 550, 0.36, 0.392727272727, 216, 320, 230
7, 600, 0.28, 0.383333333333, 230, 363, 237
7, 650, 0.34, 0.38, 247, 407, 243
7, 700, 0.44, 0.384285714286, 269, 445, 255
7, 750, 0.36, 0.382666666667, 287, 481, 269
7, 800, 0.32, 0.37875, 303, 512, 288
7, 850, 0.44, 0.382352941176, 325, 539, 311
7, 900, 0.24, 0.374444444444, 337, 558, 342
7, 950, 0.12, 0.361052631579, 343, 587, 363
7, 1000, 0.28, 0.357, 357, 611, 389
7, 1050, 0.42, 0.36, 378, 626, 424
7, 1100, 0.3, 0.357272727273, 393, 652, 448
7, 1150, 0.32, 0.355652173913, 409, 681, 469
7, 1200, 0.38, 0.356666666667, 428, 708, 492
7, 1250, 0.3, 0.3544, 443, 731, 519
7, 1300, 0.34, 0.353846153846, 460, 761, 539
7, 1350, 0.4, 0.355555555556, 480, 788, 562
7, 1400, 0.42, 0.357857142857, 501, 806, 594
7, 1450, 0.42, 0.36, 522, 830, 620
7, 1500, 0.4, 0.361333333333, 542, 853, 647
7, 1550, 0.4, 0.362580645161, 562, 873, 677
7, 1600, 0.44, 0.365, 584, 889, 711
7, 1650, 0.38, 0.365454545455, 603, 906, 744
7, 1700, 0.52, 0.37, 629, 924, 776
7, 1750, 0.4, 0.370857142857, 649, 933, 817
7, 1800, 0.5, 0.374444444444, 674, 949, 851
7, 1850, 0.5, 0.377837837838, 699, 956, 894
7, 1900, 0.34, 0.376842105263, 716, 959, 941
7, 1950, 0.32, 0.375384615385, 732, 968, 982
7, 2000, 0.34, 0.3745, 749, 979, 1021
8, 50, 0.44, 0.44, 22, 23, 27
8, 100, 0.3, 0.37, 37, 48, 52
8, 150, 0.22, 0.32, 48, 75, 75
8, 200, 0.4, 0.34, 68, 101, 99
8, 250, 0.32, 0.336, 84, 129, 121
8, 300, 0.24, 0.32, 96, 162, 138
8, 350, 0.5, 0.345714285714, 121, 185, 165
8, 400, 0.34, 0.345, 138, 211, 189
8, 450, 0.46, 0.357777777778, 161, 244, 206
8, 500, 0.36, 0.358, 179, 277, 223
8, 550, 0.36, 0.358181818182, 197, 318, 232
8, 600, 0.34, 0.356666666667, 214, 355, 245
8, 650, 0.34, 0.355384615385, 231, 388, 262
8, 700, 0.44, 0.361428571429, 253, 424, 276
8, 750, 0.44, 0.366666666667, 275, 465, 285
8, 800, 0.3, 0.3625, 290, 504, 296
8, 850, 0.3, 0.358823529412, 305, 543, 307
8, 900, 0.26, 0.353333333333, 318, 581, 319
8, 950, 0.44, 0.357894736842, 340, 623, 327
8, 1000, 0.42, 0.361, 361, 658, 342
8, 1050, 0.34, 0.36, 378, 694, 356
8, 1100, 0.42, 0.362727272727, 399, 731, 369
8, 1150, 0.36, 0.362608695652, 417, 768, 382
8, 1200, 0.32, 0.360833333333, 433, 804, 396
8, 1250, 0.4, 0.3624, 453, 841, 409
8, 1300, 0.44, 0.365384615385, 475, 873, 427
8, 1350, 0.3, 0.362962962963, 490, 913, 437
8, 1400, 0.36, 0.362857142857, 508, 955, 445
8, 1450, 0.32, 0.361379310345, 524, 998, 452
8, 1500, 0.56, 0.368, 552, 1036, 464
8, 1550, 0.38, 0.368387096774, 571, 1082, 468
8, 1600, 0.3, 0.36625, 586, 1130, 470
8, 1650, 0.3, 0.364242424242, 601, 1175, 475
8, 1700, 0.46, 0.367058823529, 624, 1217, 483
8, 1750, 0.38, 0.367428571429, 643, 1260, 490
8, 1800, 0.42, 0.368888888889, 664, 1305, 495
8, 1850, 0.38, 0.369189189189, 683, 1352, 498
8, 1900, 0.3, 0.367368421053, 698, 1401, 499
8, 1950, 0.38, 0.367692307692, 717, 1447, 503
8, 2000, 0.36, 0.3675, 735, 1494, 506
9, 50, 0.5, 0.5, 25, 28, 22
9, 100, 0.32, 0.41, 41, 59, 41
9, 150, 0.36, 0.393333333333, 59, 80, 70
9, 200, 0.42, 0.4, 80, 101, 99
9, 250, 0.32, 0.384, 96, 131, 119
9, 300, 0.32, 0.373333333333, 112, 160, 140
9, 350, 0.46, 0.385714285714, 135, 187, 163
9, 400, 0.34, 0.38, 152, 204, 196
9, 450, 0.36, 0.377777777778, 170, 213, 237
9, 500, 0.32, 0.372, 186, 217, 283
9, 550, 0.48, 0.381818181818, 210, 228, 322
9, 600, 0.38, 0.381666666667, 229, 232, 368
9, 650, 0.38, 0.381538461538, 248, 248, 402
9, 700, 0.5, 0.39, 273, 272, 428
9, 750, 0.42, 0.392, 294, 292, 458
9, 800, 0.32, 0.3875, 310, 306, 494
9, 850, 0.36, 0.385882352941, 328, 314, 536
9, 900, 0.4, 0.386666666667, 348, 323, 577
9, 950, 0.32, 0.383157894737, 364, 329, 621
9, 1000, 0.44, 0.386, 386, 333, 667
9, 1050, 0.36, 0.384761904762, 404, 341, 709
9, 1100, 0.36, 0.383636363636, 422, 344, 756
9, 1150, 0.44, 0.386086956522, 444, 346, 804
9, 1200, 0.42, 0.3875, 465, 348, 852
9, 1250, 0.38, 0.3872, 484, 351, 899
9, 1300, 0.44, 0.389230769231, 506, 354, 946
9, 1350, 0.38, 0.388888888889, 525, 355, 995
9, 1400, 0.28, 0.385, 539, 359, 1041
9, 1450, 0.44, 0.386896551724, 561, 361, 1089
9, 1500, 0.42, 0.388, 582, 366, 1134
9, 1550, 0.34, 0.386451612903, 599, 368, 1182
9, 1600, 0.44, 0.388125, 621, 378, 1222
9, 1650, 0.38, 0.387878787879, 640, 385, 1265
9, 1700, 0.28, 0.384705882353, 654, 396, 1304
9, 1750, 0.44, 0.386285714286, 676, 401, 1349
9, 1800, 0.24, 0.382222222222, 688, 403, 1397
9, 1850, 0.46, 0.384324324324, 711, 409, 1441
9, 1900, 0.34, 0.383157894737, 728, 413, 1487
9, 1950, 0.28, 0.380512820513, 742, 414, 1536
9, 2000, 0.32, 0.379, 758, 415, 1585
10, 50, 0.38, 0.38, 19, 23, 27
10, 100, 0.4, 0.39, 39, 52, 48
10, 150, 0.38, 0.386666666667, 58, 80, 70
10, 200, 0.3, 0.365, 73, 113, 87
10, 250, 0.44, 0.38, 95, 139, 111
10, 300, 0.34, 0.373333333333, 112, 170, 130
10, 350, 0.46, 0.385714285714, 135, 198, 152
10, 400, 0.4, 0.3875, 155, 221, 179
10, 450, 0.38, 0.386666666667, 174, 250, 200
10, 500, 0.52, 0.4, 200, 288, 212
10, 550, 0.3, 0.390909090909, 215, 323, 227
10, 600, 0.48, 0.398333333333, 239, 369, 231
10, 650, 0.38, 0.396923076923, 258, 417, 233
10, 700, 0.36, 0.394285714286, 276, 465, 235
10, 750, 0.36, 0.392, 294, 507, 243
10, 800, 0.54, 0.40125, 321, 549, 251
10, 850, 0.38, 0.4, 340, 588, 262
10, 900, 0.4, 0.4, 360, 631, 269
10, 950, 0.4, 0.4, 380, 673, 277
10, 1000, 0.3, 0.395, 395, 719, 281
10, 1050, 0.32, 0.391428571429, 411, 759, 291
10, 1100, 0.34, 0.389090909091, 428, 800, 300
10, 1150, 0.3, 0.385217391304, 443, 843, 307
10, 1200, 0.48, 0.389166666667, 467, 889, 311
10, 1250, 0.32, 0.3864, 483, 933, 317
10, 1300, 0.36, 0.385384615385, 501, 977, 323
10, 1350, 0.32, 0.382962962963, 517, 1013, 337
10, 1400, 0.32, 0.380714285714, 533, 1056, 344
10, 1450, 0.34, 0.379310344828, 550, 1092, 358
10, 1500, 0.34, 0.378, 567, 1127, 373
10, 1550, 0.44, 0.38, 589, 1156, 394
10, 1600, 0.26, 0.37625, 602, 1184, 416
10, 1650, 0.46, 0.378787878788, 625, 1206, 444
10, 1700, 0.3, 0.376470588235, 640, 1233, 467
10, 1750, 0.46, 0.378857142857, 663, 1255, 495
10, 1800, 0.28, 0.376111111111, 677, 1279, 521
10, 1850, 0.32, 0.374594594595, 693, 1298, 552
10, 1900, 0.36, 0.374210526316, 711, 1321, 579
10, 1950, 0.34, 0.373333333333, 728, 1341, 609
10, 2000, 0.4, 0.374, 748, 1351, 649
11, 50, 0.32, 0.32, 16, 24, 26
11, 100, 0.28, 0.3, 30, 50, 50
11, 150, 0.5, 0.366666666667, 55, 71, 79
11, 200, 0.4, 0.375, 75, 93, 107
11, 250, 0.26, 0.352, 88, 118, 132
11, 300, 0.34, 0.35, 105, 136, 164
11, 350, 0.46, 0.365714285714, 128, 154, 196
11, 400, 0.26, 0.3525, 141, 178, 222
11, 450, 0.5, 0.368888888889, 166, 203, 247
11, 500, 0.38, 0.37, 185, 213, 287
11, 550, 0.44, 0.376363636364, 207, 220, 330
11, 600, 0.28, 0.368333333333, 221, 222, 378
11, 650, 0.42, 0.372307692308, 242, 226, 424
11, 700, 0.3, 0.367142857143, 257, 229, 471
11, 750, 0.38, 0.368, 276, 233, 517
11, 800, 0.34, 0.36625, 293, 233, 567
11, 850, 0.42, 0.369411764706, 314, 237, 613
11, 900, 0.3, 0.365555555556, 329, 243, 657
11, 950, 0.34, 0.364210526316, 346, 254, 696
11, 1000, 0.48, 0.37, 370, 264, 736
11, 1050, 0.44, 0.373333333333, 392, 270, 780
11, 1100, 0.4, 0.374545454545, 412, 273, 827
11, 1150, 0.38, 0.374782608696, 431, 277, 873
11, 1200, 0.28, 0.370833333333, 445, 280, 920
11, 1250, 0.28, 0.3672, 459, 284, 966
11, 1300, 0.34, 0.366153846154, 476, 290, 1010
11, 1350, 0.3, 0.363703703704, 491, 296, 1054
11, 1400, 0.4, 0.365, 511, 299, 1101
11, 1450, 0.38, 0.365517241379, 530, 303, 1147
11, 1500, 0.44, 0.368, 552, 308, 1192
11, 1550, 0.44, 0.370322580645, 574, 313, 1237
11, 1600, 0.4, 0.37125, 594, 319, 1281
11, 1650, 0.36, 0.370909090909, 612, 323, 1327
11, 1700, 0.34, 0.37, 629, 332, 1368
11, 1750, 0.38, 0.370285714286, 648, 336, 1414
11, 1800, 0.52, 0.374444444444, 674, 340, 1460
11, 1850, 0.4, 0.375135135135, 694, 342, 1508
11, 1900, 0.4, 0.375789473684, 714, 346, 1554
11, 1950, 0.34, 0.374871794872, 731, 349, 1601
11, 2000, 0.44, 0.3765, 753, 352, 1648
12, 50, 0.32, 0.32, 16, 20, 30
12, 100, 0.4, 0.36, 36, 45, 55
12, 150, 0.44, 0.386666666667, 58, 70, 80
12, 200, 0.36, 0.38, 76, 91, 109
12, 250, 0.2, 0.344, 86, 111, 139
12, 300, 0.4, 0.353333333333, 106, 142, 158
12, 350, 0.44, 0.365714285714, 128, 174, 176
12, 400, 0.5, 0.3825, 153, 200, 200
12, 450, 0.42, 0.386666666667, 174, 221, 229
12, 500, 0.4, 0.388, 194, 250, 250
12, 550, 0.22, 0.372727272727, 205, 281, 269
12, 600, 0.5, 0.383333333333, 230, 306, 294
12, 650, 0.32, 0.378461538462, 246, 318, 332
12, 700, 0.34, 0.375714285714, 263, 334, 366
12, 750, 0.42, 0.378666666667, 284, 355, 395
12, 800, 0.44, 0.3825, 306, 374, 426
12, 850, 0.42, 0.384705882353, 327, 400, 450
12, 900, 0.38, 0.384444444444, 346, 423, 477
12, 950, 0.22, 0.375789473684, 357, 444, 506
12, 1000, 0.32, 0.373, 373, 475, 525
12, 1050, 0.3, 0.369523809524, 388, 499, 551
12, 1100, 0.5, 0.375454545455, 413, 527, 573
12, 1150, 0.38, 0.375652173913, 432, 562, 588
12, 1200, 0.3, 0.3725, 447, 597, 603
12, 1250, 0.44, 0.3752, 469, 623, 627
12, 1300, 0.34, 0.373846153846, 486, 650, 650
12, 1350, 0.46, 0.377037037037, 509, 674, 676
12, 1400, 0.44, 0.379285714286, 531, 700, 700
12, 1450, 0.44, 0.381379310345, 553, 721, 729
12, 1500, 0.4, 0.382, 573, 749, 751
12, 1550, 0.4, 0.382580645161, 593, 771, 779
12, 1600, 0.44, 0.384375, 615, 800, 800
12, 1650, 0.38, 0.384242424242, 634, 826, 824
12, 1700, 0.28, 0.381176470588, 648, 849, 851
12, 1750, 0.36, 0.380571428571, 666, 868, 882
12, 1800, 0.52, 0.384444444444, 692, 890, 910
12, 1850, 0.42, 0.385405405405, 713, 915, 935
12, 1900, 0.42, 0.386315789474, 734, 934, 966
12, 1950, 0.36, 0.385641025641, 752, 955, 995
12, 2000, 0.32, 0.384, 768, 978, 1022
13, 50, 0.34, 0.34, 17, 31, 19
13, 100, 0.36, 0.35, 35, 55, 45
